Province,Regency/City,Year,"Orange, pomelo",Mango,Apple,Rambutan,"Duku, langsat",Durian,Snakefruit,Ambon banana,Papaya,Watermelon,Tomato,Avocado,Guava
Sulawesi Tenggara,Konawe Selatan,2023,10.0,8.0,8.0,17.0,,30.0,28.0,11.0,44.0,25.0,55.0,2.0,2.0
Sulawesi Tenggara,Bombana,2023,12.0,43.0,11.0,10.0,,30.0,19.0,9.0,29.0,22.0,22.0,1.0,2.0
Sulawesi Tenggara,Wakatobi,2023,20.0,13.0,11.0,25.0,1.0,8.0,4.0,32.0,54.0,13.0,18.0,4.0,6.0
Sulawesi Tenggara,Kolaka Utara,2023,4.0,53.0,13.0,36.0,16.0,688.0,9.0,16.0,43.0,49.0,50.0,60.0,1.0
Sulawesi Tenggara,Buton Utara,2023,18.0,26.0,10.0,41.0,,3.0,23.0,29.0,23.0,43.0,6.0,4.0,6.0
Sulawesi Tenggara,Konawe Utara,2023,16.0,15.0,18.0,46.0,4.0,90.0,11.0,25.0,29.0,50.0,53.0,1.0,3.0
Sulawesi Tenggara,Kolaka Timur,2023,13.0,20.0,12.0,5.0,,117.0,21.0,46.0,45.0,42.0,65.0,6.0,2.0
Sulawesi Tenggara,Konawe Kepulauan,2023,5.0,79.0,11.0,88.0,2.0,73.0,7.0,13.0,16.0,40.0,131.0,1.0,1.0
Sulawesi Tenggara,Muna Barat,2023,20.0,8.0,8.0,90.0,4.0,1.0,15.0,24.0,45.0,88.0,16.0,1.0,1.0
Sulawesi Tenggara,Buton Tengah,2023,9.0,13.0,12.0,69.0,5.0,3.0,3.0,25.0,53.0,37.0,39.0,3.0,1.0
Sulawesi Tenggara,Buton Selatan,2023,4.0,15.0,1.0,23.0,1.0,9.0,5.0,25.0,44.0,24.0,4.0,,3.0
Sulawesi Tenggara,Kota Kendari,2023,19.0,32.0,47.0,10.0,1.0,33.0,17.0,53.0,78.0,59.0,72.0,6.0,4.0
Sulawesi Tenggara,Kota Baubau,2023,16.0,4.0,15.0,44.0,1.0,17.0,7.0,47.0,44.0,41.0,43.0,9.0,4.0
Gorontalo,Boalemo,2023,18.0,34.0,12.0,59.0,9.0,9.0,27.0,28.0,87.0,40.0,4.0,4.0,6.0
Gorontalo,Gorontalo,2023,8.0,31.0,13.0,38.0,13.0,18.0,16.0,40.0,125.0,56.0,1.0,9.0,4.0
Gorontalo,Pohuwato,2023,10.0,41.0,9.0,23.0,3.0,38.0,7.0,17.0,62.0,81.0,,3.0,3.0
Gorontalo,Bone Bolango,2023,6.0,33.0,10.0,8.0,1.0,22.0,5.0,25.0,120.0,37.0,11.0,8.0,2.0
Gorontalo,Gorontalo Utara,2023,3.0,30.0,10.0,16.0,6.0,56.0,20.0,16.0,105.0,32.0,14.0,2.0,1.0
Gorontalo,Kota Gorontalo,2023,4.0,44.0,18.0,12.0,3.0,14.0,2.0,28.0,113.0,50.0,7.0,11.0,1.0
Sulawesi Barat,Majene,2023,8.0,13.0,5.0,4.0,,,5.0,50.0,89.0,46.0,28.0,2.0,3.0
Sulawesi Barat,Polewali Mandar,2023,13.0,14.0,15.0,17.0,1.0,13.0,9.0,23.0,97.0,40.0,53.0,3.0,7.0
Sulawesi Barat,Mamasa,2023,8.0,6.0,,2.0,,,3.0,23.0,32.0,11.0,48.0,15.0,10.0
Sulawesi Barat,Mamuju,2023,29.0,71.0,10.0,8.0,2.0,2.0,2.0,39.0,67.0,80.0,61.0,6.0,3.0
Sulawesi Barat,Mamuju Utara,2023,28.0,45.0,15.0,33.0,2.0,1.0,17.0,16.0,45.0,108.0,33.0,10.0,6.0
Sulawesi Barat,Mamuju Tengah,2023,37.0,32.0,15.0,5.0,,6.0,5.0,21.0,37.0,76.0,46.0,7.0,6.0
Maluku,Maluku Tenggara Barat,2023,3.0,7.0,4.0,,1.0,,1.0,42.0,44.0,6.0,2.0,1.0,1.0
Maluku,Maluku Tenggara,2023,3.0,20.0,4.0,1.0,,,6.0,49.0,49.0,6.0,2.0,41.0,1.0
Maluku,Maluku Tengah,2023,18.0,107.0,5.0,18.0,16.0,64.0,32.0,57.0,79.0,38.0,21.0,19.0,18.0
Maluku,Buru,2023,29.0,109.0,11.0,29.0,10.0,198.0,17.0,60.0,41.0,46.0,13.0,8.0,5.0
Maluku,Kepulauan Aru,2023,5.0,14.0,4.0,1.0,,1.0,4.0,10.0,14.0,10.0,1.0,7.0,3.0
Maluku,Seram Bagian Barat,2023,9.0,122.0,2.0,8.0,13.0,20.0,19.0,45.0,47.0,44.0,6.0,28.0,16.0
Maluku,Seram Bagian Timur,2023,20.0,124.0,4.0,8.0,1.0,14.0,8.0,61.0,50.0,53.0,11.0,13.0,6.0
Maluku,Maluku Barat Daya,2023,13.0,8.0,2.0,,,,,91.0,81.0,19.0,1.0,,3.0
Maluku,Buru Selatan,2023,6.0,113.0,3.0,,,18.0,10.0,24.0,26.0,2.0,18.0,9.0,21.0
Maluku,Kota Ambon,2023,14.0,36.0,16.0,4.0,1.0,19.0,8.0,11.0,29.0,61.0,39.0,36.0,2.0
Maluku,Kota Tual,2023,5.0,16.0,5.0,3.0,,,7.0,29.0,63.0,21.0,2.0,42.0,4.0
Maluku Utara,Halmahera Barat,2023,8.0,5.0,4.0,5.0,68.0,10.0,46.0,26.0,57.0,14.0,56.0,8.0,5.0
Maluku Utara,Halmahera Tengah,2023,23.0,154.0,7.0,15.0,9.0,2.0,20.0,10.0,37.0,41.0,4.0,5.0,6.0
Maluku Utara,Kepulauan Sula,2023,3.0,36.0,4.0,4.0,8.0,61.0,2.0,17.0,7.0,24.0,9.0,4.0,
Maluku Utara,Halmahera Selatan,2023,3.0,44.0,2.0,5.0,7.0,14.0,7.0,8.0,39.0,9.0,,2.0,4.0
Maluku Utara,Halmahera Utara,2023,7.0,18.0,3.0,44.0,79.0,24.0,16.0,11.0,63.0,18.0,54.0,5.0,1.0
Maluku Utara,Halmahera Timur,2023,8.0,54.0,6.0,17.0,9.0,6.0,13.0,10.0,64.0,93.0,17.0,5.0,5.0
Maluku Utara,Pulau Morotai,2023,12.0,10.0,3.0,40.0,49.0,14.0,24.0,17.0,44.0,25.0,18.0,2.0,2.0
Maluku Utara,Pulau Taliabu,2023,8.0,197.0,2.0,4.0,18.0,282.0,,20.0,23.0,5.0,7.0,1.0,
Maluku Utara,Kota Ternate,2023,17.0,16.0,17.0,17.0,28.0,24.0,26.0,7.0,66.0,54.0,2.0,9.0,1.0
Maluku Utara,Kota Tidore Kepulauan,2023,14.0,36.0,16.0,17.0,30.0,5.0,50.0,27.0,96.0,35.0,2.0,27.0,3.0
Papua Barat,Fakfak,2023,16.0,145.0,5.0,12.0,1.0,41.0,10.0,52.0,52.0,26.0,8.0,32.0,12.0
Papua Barat,Kaimana,2023,10.0,35.0,8.0,28.0,8.0,270.0,35.0,51.0,29.0,21.0,2.0,20.0,9.0
Papua Barat,Teluk Wondama,2023,22.0,75.0,6.0,7.0,24.0,2.0,1.0,66.0,47.0,3.0,6.0,1.0,7.0
Papua Barat,Teluk Bintuni,2023,38.0,109.0,8.0,148.0,25.0,195.0,3.0,51.0,86.0,18.0,1.0,7.0,13.0
Papua Barat,Manokwari,2023,25.0,54.0,7.0,121.0,53.0,27.0,4.0,34.0,103.0,20.0,6.0,7.0,12.0
Papua Barat,Sorong Selatan,2023,10.0,41.0,4.0,13.0,1.0,133.0,4.0,25.0,58.0,5.0,3.0,3.0,9.0
Papua Barat,Sorong,2023,77.0,55.0,15.0,4.0,1.0,4.0,27.0,56.0,55.0,106.0,,15.0,11.0
Papua Barat,Raja Ampat,2023,14.0,150.0,1.0,2.0,2.0,,7.0,10.0,27.0,5.0,7.0,3.0,29.0
Papua Barat,Tambrauw,2023,33.0,141.0,3.0,53.0,71.0,40.0,,46.0,33.0,1.0,,8.0,10.0
Papua Barat,Maybrat,2023,13.0,12.0,6.0,9.0,,6.0,7.0,51.0,118.0,7.0,5.0,24.0,10.0
Papua Barat,Manokwari Selatan,2023,13.0,153.0,4.0,133.0,17.0,22.0,1.0,19.0,72.0,2.0,14.0,18.0,8.0
Papua Barat,Pegunungan Arfak,2023,29.0,6.0,,6.0,17.0,,1.0,17.0,54.0,4.0,5.0,23.0,1.0
Papua Barat,Kota Sorong,2023,34.0,42.0,8.0,18.0,4.0,15.0,29.0,56.0,39.0,74.0,16.0,11.0,4.0
Papua,Merauke,2023,73.0,1.0,11.0,,1.0,16.0,3.0,31.0,92.0,54.0,2.0,4.0,6.0
Papua,Jayawijaya,2023,134.0,,1.0,,2.0,,1.0,53.0,9.0,4.0,13.0,11.0,1.0
Papua,Jayapura,2023,57.0,27.0,14.0,54.0,90.0,28.0,6.0,81.0,91.0,37.0,13.0,10.0,16.0
Papua,Nabire,2023,67.0,73.0,8.0,5.0,,4.0,17.0,68.0,117.0,96.0,6.0,3.0,8.0
Papua,Kepulauan Yapen,2023,6.0,13.0,1.0,4.0,20.0,24.0,3.0,21.0,39.0,6.0,10.0,4.0,2.0
Papua,Biak Numfor,2023,17.0,20.0,6.0,14.0,4.0,4.0,1.0,16.0,79.0,2.0,19.0,7.0,2.0
Papua,Paniai,2023,285.0,9.0,,,,,,9.0,41.0,1.0,,26.0,1.0
Papua,Puncak Jaya,2023,,6.0,,,,,,38.0,4.0,,,7.0,1.0
Papua,Mimika,2023,25.0,14.0,11.0,3.0,16.0,2.0,20.0,24.0,47.0,60.0,8.0,8.0,15.0
Papua,Boven Digoel,2023,24.0,5.0,4.0,6.0,,84.0,7.0,35.0,37.0,8.0,,1.0,3.0
Papua,Mappi,2023,11.0,1.0,5.0,6.0,,13.0,,24.0,31.0,4.0,,2.0,6.0
Papua,Asmat,2023,10.0,,14.0,1.0,,,6.0,21.0,23.0,8.0,1.0,10.0,12.0
Papua,Yahukimo,2023,5.0,1.0,,,,,,216.0,221.0,10.0,,76.0,1.0
Papua,Pegunungan Bintang,2023,,,,,,,,99.0,20.0,,1.0,,
Papua,Tolikara,2023,116.0,,,,,,2.0,85.0,25.0,,,4.0,
Papua,Sarmi,2023,28.0,15.0,,105.0,4.0,3.0,6.0,69.0,110.0,21.0,12.0,,4.0
Papua,Keerom,2023,69.0,7.0,3.0,109.0,4.0,2.0,10.0,47.0,82.0,20.0,13.0,2.0,5.0
Papua,Waropen,2023,18.0,59.0,2.0,31.0,3.0,2.0,7.0,24.0,66.0,6.0,8.0,3.0,3.0
Papua,Supiori,2023,8.0,14.0,4.0,16.0,7.0,84.0,11.0,55.0,36.0,1.0,3.0,8.0,4.0
Papua,Mamberamo Raya,2023,,,,8.0,,15.0,7.0,112.0,15.0,,,,
Papua,Nduga,2023,20.0,,,,,,,11.0,,1.0,19.0,3.0,
Papua,Lanny Jaya,2023,25.0,,,,,,,5.0,1.0,,1.0,28.0,15.0
Papua,Mamberamo Tengah,2023,314.0,5.0,,,,,,5.0,,,,,
Papua,Yalimo,2023,45.0,,,,,,1.0,29.0,34.0,,,3.0,1.0
Papua,Puncak,2023,,,,,,,,,,,,50.0,
Papua,Dogiyai,2023,70.0,54.0,,,,,4.0,124.0,58.0,2.0,4.0,55.0,11.0
Papua,Intan Jaya,2023,189.0,63.0,,,,,,25.0,62.0,,6.0,43.0,1.0
Papua,Deiyai,2023,178.0,37.0,,,,,1.0,34.0,63.0,,2.0,10.0,4.0
Papua,Kota Jayapura,2023,76.0,20.0,12.0,44.0,30.0,5.0,8.0,47.0,95.0,28.0,15.0,7.0,15.0
